,co_per_rol,P_0,r_f,d,sigma,T,phi,n_s,n_o,K,wealth,rescale_factor,phi_opt,n_s_opt,n_o_opt,E_U,E_UPPS,E_cost_0,E_U_opt,E_UPPS_opt,E_cost_0_opt,distance,savings
0,79.0,100.0,0.0197,0.0040000002,0.41687366,3.3931058151688784,0.02557778,0.08495999900000001,0.0033495243100000005,109.75936456991873,0.081351146,180.8833,-0.08135114468192936,0.08792262026546543,-0.0056660471278738725,-98.08314291493022,0.009673012564405893,1558.4531721994254,-98.08314294644389,0.009673012704285259,1546.8299650876315,0.00010073182647493173,0.007458168983922846
1,111.0,100.0,0.0197,0.0071999999,0.49831051,3.1398993079558397,0.011608231,0.0008299999799999999,0.0035144298900000003,73.57883870364412,0.036413588,643.2368799999999,-0.036413588,0.002445230108068827,1.587963747734294e-05,-101.75407937951307,0.010191608948168902,162.0655034152287,-101.75407962626583,0.010191608709530833,134.32096417395155,6.276158048392848e-05,0.17119336722876025
2,836.0,100.0,0.0197,0.0136,0.55885351,2.3317273390537103,0.064815387,0.0012300001,0.002825841984,66.9760921658029,0.073071547,250.9585,-0.017875108217019896,0.0036657898810687323,-0.0012300001,-101.1557863799253,0.006999888608286616,79.66687315573743,-101.15578641521176,0.00699988909121874,73.34961015861693,8.829545192964726e-05,0.07929598272008431
3,885.0,100.0,0.0197,0.0052,0.37462652,2.763262118331523,0.023048831000000002,0.062859997,0.004769215039999999,88.49431105711244,0.038777094,302.9527,-0.038777092701209846,0.06425454737988368,0.001792207675519428,-98.29140038518031,0.009912909964952117,1955.2736963376205,-98.29140039190447,0.009912909970977659,1951.3697011288398,4.4361075700089796e-05,0.0019966489684248444
4,1017.0,100.0,0.0197,0.017999999,0.26832249999999996,3.033512638708362,0.09436442,0.0029899999,0.00266871223,70.06467145472081,0.077694446,98.63229399999999,-0.077694446,0.006195798977696143,-0.0019592428072896413,-100.6102878478251,0.008544246312542952,47.55697506289075,-100.61028783841346,0.008544246339481698,47.017297023504014,0.00010152329624253988,0.011348031254575144
5,1316.0,100.0,0.0197,0.0043000001000000005,0.25658616,3.643628509918592,0.046034899000000004,0.00202,0.00236041627,80.12152051815431,0.062949575,143.6062,-0.06294957299349836,0.004040138634556126,-0.0008157170325609309,-101.00397976729788,0.009213905794161306,46.20238404703493,-101.00398040773287,0.009213913603902512,45.32164193664564,5.7549808822532165e-05,0.019062698355406988
6,1329.0,100.0,0.0197,0.037999999,0.44012299,2.8391901519828298,0.05737723,0.090970002,0.006733857822,30.479440457870712,0.13679455,138.47624,-0.13679455,0.09892306033896198,-0.003337594210809896,-97.96650660346593,0.009685555837687302,1325.4107655552104,-97.9665066040354,0.009685555851086759,1322.2846130269616,0.00048729862834324093,0.0023586291959378385
7,1455.0,100.0,0.0197,0.0099999998,0.3739737,2.421174231389465,0.041034535,0.027349999,0.00931404415,73.1972676110717,0.060685478,151.81859,-0.060685478,0.02962096253072864,0.005434351927326202,-99.00352927658702,0.0105463743710235,472.4261602386256,-99.00353003680645,0.010546372273558742,470.22841226494654,7.388850099421287e-05,0.0046520454594829305
8,1623.0,100.0,0.0197,0.017000001,0.3017205,4.042249179546824,0.017371545,0.00030000001,0.0028177507800000003,41.910942139369226,0.033370052000000004,444.76592999999997,-0.033370052000000004,0.0017900360832251478,0.0009894349355665456,-101.63744529788642,0.012005467356459694,91.01235910447288,-101.63744546800855,0.012005468142731101,89.33291395213776,6.494326393872102e-05,0.01845293506135026
9,1689.0,100.0,0.0197,0.022000000000000002,0.25305477,5.0,0.033461053,0.00145,0.0,100.0,0.060050402,174.64700000000002,-0.00172155092798745,0.0020701141447700576,-0.0014499999997099188,-101.40142779035449,0.005719534674266187,31.16768752329103,-101.40142779036994,0.0057195346741734645,30.900579951059616,2.1519718020033318e-05,0.008570015726441348
