,co_per_rol,P_0,r_f,d,sigma,T,phi,n_s,n_o,K,wealth,rescale_factor,phi_opt,n_s_opt,n_o_opt,E_U,E_UPPS,E_cost_0,E_U_opt,E_UPPS_opt,E_cost_0_opt,distance,savings
0,79.0,100.0,0.0197,0.0040000002,0.41687366,3.3931058151688784,0.02557778,0.08495999900000001,0.0033495243100000005,109.75936456991873,0.081351146,180.8833,-0.05143761913099727,0.09017241550305821,-0.0849599989825002,-0.031097479458073618,0.000584653477073726,1558.4531721994254,-0.031097479467524673,0.0005846534773533044,1189.4953230056137,0.0008286533576077336,0.23674618896190897
1,111.0,100.0,0.0197,0.0071999999,0.49831051,3.1398993079558397,0.011608231,0.0008299999799999999,0.0035144298900000003,73.57883870364412,0.036413588,643.2368799999999,-0.0022801767693480337,0.0014538215038595423,-0.0008299999741310046,-42.93881842837857,0.428985484394275,162.0655034152287,-42.93881850111644,0.42898548536691383,68.1457854726763,6.446541805630569e-05,0.5795170222124341
2,836.0,100.0,0.0197,0.0136,0.55885351,2.3317273390537103,0.064815387,0.0012300001,0.002825841984,66.9760921658029,0.073071547,250.9585,0.031166784138168865,0.0024867745352181096,-0.001230000099725836,-8.254103797899855,0.06783945344941301,79.66687315573743,-8.25410402122972,0.06783945217926247,56.0686976372276,7.296933678123816e-05,0.2962106404299155
3,885.0,100.0,0.0197,0.0052,0.37462652,2.763262118331523,0.023048831000000002,0.062859997,0.004769215039999999,88.49431105711244,0.038777094,302.9527,-0.03877709389259475,0.06537347898775187,-0.017993780377310975,-0.03406870072186762,0.0006651248054713433,1955.2736963376205,-0.034068700772022495,0.0006651248065353177,1803.0144472362435,0.000271101553617579,0.0778710670463017
4,1017.0,100.0,0.0197,0.017999999,0.26832249999999996,3.033512638708362,0.09436442,0.0029899999,0.00266871223,70.06467145472081,0.077694446,98.63229399999999,-0.029773236433611037,0.005692599220437719,-0.0029899998985088968,-2.2211974745677208,0.03128883013088644,47.55697506289075,-2.2211974745196095,0.0312888301289356,43.39782311038323,0.0001081721846425303,0.08745619222011769
5,1316.0,100.0,0.0197,0.0043000001000000005,0.25658616,3.643628509918592,0.046034899000000004,0.00202,0.00236041627,80.12152051815431,0.062949575,143.6062,-0.029965340864696977,0.0037122034281742555,-0.00202,-5.1549976099117725,0.07377815228743013,46.20238404703493,-5.15499760976596,0.07377815227988847,39.94957130524818,6.75613695029893e-05,0.13533528346548676
6,1329.0,100.0,0.0197,0.037999999,0.44012299,2.8391901519828298,0.05737723,0.090970002,0.006733857822,30.479440457870712,0.13679455,138.47624,-0.13679448478436187,0.10520185813429192,-0.0292333539599593,-0.022748064845740174,0.00042297808542385485,1325.4107655552104,-0.02274806677032153,0.00042297808187320837,1187.1588821358857,0.0014317615943892244,0.10430870716627338
7,1455.0,100.0,0.0197,0.0099999998,0.3739737,2.421174231389465,0.041034535,0.027349999,0.00931404415,73.1972676110717,0.060685478,151.81859,-0.06068547778487176,0.030909403744039943,-0.008252716285929735,-0.13519361033203578,0.0025870636625906565,472.4261602386256,-0.13519395077369797,0.0025870583152751868,414.88477775408654,0.0002653385095475797,0.1217997378796181
8,1623.0,100.0,0.0197,0.017000001,0.3017205,4.042249179546824,0.017371545,0.00030000001,0.0028177507800000003,41.910942139369226,0.033370052000000004,444.76592999999997,-0.028467170116031063,0.0019486605648152625,-0.0002999997512266478,-31.003498378986656,0.5497097648040193,91.01235910447288,-31.00350347512549,0.5497095088850207,66.56186584926233,9.604084316311861e-05,0.2686502525128909
9,1689.0,100.0,0.0197,0.022000000000000002,0.25305477,5.0,0.033461053,0.00145,0.0,100.0,0.060050402,174.64700000000002,0.016228944066783765,0.0018199752494781924,-0.0014499999778381197,-9.699198140276811,0.09534535145793524,31.16768752329103,-9.699198182183986,0.09534535225132704,29.666979360513864,1.8795096472353264e-05,0.04814948692153413
10,1711.0,100.0,0.0197,0.0115,0.66640228,3.796359721476408,0.01303573,0.0012300001,0.0039305452500000004,118.17080612157434,0.028721347,308.38004,0.011151721410700444,0.0013936544706713947,-0.0012300000903690224,-65.57990021133375,0.44118785098602953,94.0152509481832,-65.579900955509,0.4411878492495832,30.12373974643279,4.651509781142302e-05,0.6795866687306341
11,1725.0,100.0,0.0197,0.013000000000000001,0.41352275,2.365625373579553,0.047446630999999996,0.013069999999999998,0.00243542445,72.30764534418644,0.08155223,159.77213999999998,-0.060594662903381225,0.017126366646014038,-0.013069999999999998,-0.5325462413469102,0.008706395565940238,230.9749238000709,-0.5325462420569985,0.008706395565251338,185.74741759172838,0.00024365292880826475,0.19581132646023047
12,2414.0,100.0,0.0197,0.0046000001,0.53258914,2.5180334694776003,0.1205577,0.06064,0.01338962511,51.044505841486604,0.19900136,24.024744000000002,-0.10611522581717958,0.07895740415149896,-0.06063999999663821,-0.05771742468829319,0.0009284161098624932,166.75192291491393,-0.057717424690032236,0.0009284161099032669,104.85623955816337,0.0015574770221706015,0.3711842254936584
13,2472.0,100.0,0.0197,0.0024000001000000003,0.31394246,4.055776085500328,0.0016961491000000001,0.24409001,0.00665357461,59.01684640738035,0.017358251,1599.2456,-0.0173582449779814,0.2449766594883857,0.003202322034593837,-0.0023511916424365843,4.713682655469743e-05,39556.97185160946,-0.0023511916336472496,4.713682636653613e-05,39399.46523751945,6.369178240356983e-05,0.003981766215090156
14,2542.0,100.0,0.0197,0.0012000001,0.34012711,1.4975177719960435,0.0051243179,0.00055,0.0010528404299999998,135.62007673756972,0.010301012,846.8250699999999,-0.000750392966191667,0.0006525932054065226,-0.00055,-124.54502031747333,1.9057530722712503,57.28004900404961,-124.54502006335328,1.9057530650090602,51.30258365164492,1.2348270797597614e-05,0.1043551019305533
