,co_per_rol,P_0,r_f,d,sigma,T,phi,n_s,n_o,K,wealth,rescale_factor,phi_opt,n_s_opt,n_o_opt,E_U,E_UPPS,E_cost_0,E_U_opt,E_UPPS_opt,E_cost_0_opt,distance,savings
0,79.0,100.0,0.0197,0.0040000002,0.41687366,3.3931058151688784,0.02557778,0.08495999900000001,0.0033495243100000005,109.75936456991873,0.081351146,180.8833,0.02557777997692159,0.08496000015205421,1.6071601688021465e-09,-0.3834433461043799,0.015538990631628457,1558.4531721994254,-0.3834433253087814,0.015538989821284776,1541.4111209763803,3.097558238346906e-05,0.010935234710321061
1,111.0,100.0,0.0197,0.0071999999,0.49831051,3.1398993079558397,0.011608231,0.0008299999799999999,0.0035144298900000003,73.57883870364412,0.036413588,643.2368799999999,0.011483556180024904,0.0008413272545079523,0.0,-8248761.474077623,115742.89674440907,162.0655034152287,-8248761.477468927,115742.89675109554,61.50391867341007,4.8925463155566454e-05,0.6204996289936506
2,836.0,100.0,0.0197,0.0136,0.55885351,2.3317273390537103,0.064815387,0.0012300001,0.002825841984,66.9760921658029,0.073071547,250.9585,0.06341750369605154,0.0013210662470067855,0.0,-12054.734533164223,143.88538523573087,79.66687315573743,-12054.734533196577,143.88538523585686,49.06844197625078,4.403202651071988e-05,0.3840797306010875
3,885.0,100.0,0.0197,0.0052,0.37462652,2.763262118331523,0.023048831000000002,0.062859997,0.004769215039999999,88.49431105711244,0.038777094,302.9527,0.0230488228887291,0.06285999705197143,0.0,-0.14073291931635,0.007452546087515492,1955.2736963376205,-0.14073295316057546,0.007452547836655575,1911.3432860146415,5.469913111265866e-05,0.022467652689883856
4,1017.0,100.0,0.0197,0.017999999,0.26832249999999996,3.033512638708362,0.09436442,0.0029899999,0.00266871223,70.06467145472081,0.077694446,98.63229399999999,0.08933722035332473,0.003164273952258517,0.0,-161.46175340174324,4.5224408203926085,47.55697506289075,-161.46173618319833,4.522439848234742,40.02149485860233,4.1174361751385184e-05,0.1584516297414475
5,1316.0,100.0,0.0197,0.0043000001000000005,0.25658616,3.643628509918592,0.046034899000000004,0.00202,0.00236041627,80.12152051815431,0.062949575,143.6062,0.043922209069803125,0.0020982766848984613,4.370281466838775e-12,-3527.368198114867,96.42486079456786,46.20238404703493,-3527.368198117307,96.42486080517209,36.44005568640607,3.02753454890998e-05,0.21129490527351621
6,1329.0,100.0,0.0197,0.037999999,0.44012299,2.8391901519828298,0.05737723,0.090970002,0.006733857822,30.479440457870712,0.13679455,138.47624,0.0573757255023256,0.09097064334056192,1.6184515161420868e-09,-0.02992804976052727,0.0011614230426961235,1325.4107655552104,-0.029928051358259933,0.0011614229555176477,1267.672452632291,0.000246634194307916,0.04356258031353251
7,1455.0,100.0,0.0197,0.0099999998,0.3739737,2.421174231389465,0.041034535,0.027349999,0.00931404415,73.1972676110717,0.060685478,151.81859,0.041030893761706745,0.027350570656942047,0.0,-1.1706461515173519,0.05378657461266117,472.4261602386256,-1.170646151129323,0.05378657458824831,421.4617597205735,0.00013045460475018256,0.10787802371551486
8,1623.0,100.0,0.0197,0.017000001,0.3017205,4.042249179546824,0.017371545,0.00030000001,0.0028177507800000003,41.910942139369226,0.033370052000000004,444.76592999999997,0.01034039707551254,0.0006380347301886182,0.0,-6512162.843633609,131565.73192879523,91.01235910447288,-6512162.2338554235,131565.71935842058,32.976667336323594,7.451606371404567e-05,0.6376682501057933
9,1689.0,100.0,0.0197,0.022000000000000002,0.25305477,5.0,0.033461053,0.00145,0.0,100.0,0.060050402,174.64700000000002,0.033461053,0.00145,0.0,-20300.501477427784,448.2933711533691,31.16768752329103,-20300.501477427784,448.2933711533691,31.16768752329103,0.0,0.0
10,1711.0,100.0,0.0197,0.0115,0.66640228,3.796359721476408,0.01303573,0.0012300001,0.0039305452500000004,118.17080612157434,0.028721347,308.38004,0.01303562328394786,0.00123002646215251,2.917880927910577e-11,-35965154.188444525,332191.9665189368,94.0152509481832,-35965300.19087893,332191.26785641315,41.95148737619823,3.479716026382452e-05,0.5537799776834088
11,1725.0,100.0,0.0197,0.013000000000000001,0.41352275,2.365625373579553,0.047446630999999996,0.013069999999999998,0.00243542445,72.30764534418644,0.08155223,159.77213999999998,0.047440521396669426,0.01307073773802354,5.1939773917999e-10,-27.632080654848345,0.945233967597254,230.9749238000709,-27.632144505007226,0.9452332994997102,216.41365071230516,3.4774664146908526e-05,0.06304265782708868
12,2414.0,100.0,0.0197,0.0046000001,0.53258914,2.5180334694776003,0.1205577,0.06064,0.01338962511,51.044505841486604,0.19900136,24.024744000000002,0.12055660312554282,0.06064036657175916,0.0,-0.09069353279315194,0.0024911423669610293,166.75192291491393,-0.09069356846771304,0.002491142382917923,148.58326982286798,0.00026632523562029767,0.10895618337976591
13,2472.0,100.0,0.0197,0.0024000001000000003,0.31394246,4.055776085500328,0.0016961491000000001,0.24409001,0.00665357461,59.01684640738035,0.017358251,1599.2456,0.0016961456594605912,0.24409001314032888,0.0,-0.00016218070968553923,1.0611686701743509e-05,39556.97185160946,-0.00016218071105240315,1.0611686787907746e-05,39038.700505344204,0.00011385039375285908,0.013101896378960864
14,2542.0,100.0,0.0197,0.0012000001,0.34012711,1.4975177719960435,0.0051243179,0.00055,0.0010528404299999998,135.62007673756972,0.010301012,846.8250699999999,0.005115347082999809,0.0005503066691517809,0.0,-290207343.71214205,10956725.382255094,57.28004900404961,-290264746.3253805,10955600.137098562,50.93315251422803,7.778747210756242e-06,0.11080466235936465
