,co_per_rol,P_0,r_f,d,sigma,T,phi,n_s,n_o,K,wealth,rescale_factor,phi_opt,n_s_opt,n_o_opt,E_U,E_UPPS,E_cost_0,E_U_opt,E_UPPS_opt,E_cost_0_opt,distance,savings
0,79.0,100.0,0.0197,0.0040000002,0.41687366,3.3931058151688784,0.02557778,0.08495999900000001,0.0033495243100000005,109.75936456991873,0.081351146,180.8833,0.020245919870839398,0.08531848830607182,9.402351577812429e-11,-0.22031514099497607,0.0020870044812159845,1558.4531721994254,-0.2203151426948037,0.002087004496610845,1546.931120857525,3.1805939564235704e-05,0.0073932611819445045
1,111.0,100.0,0.0197,0.0071999999,0.49831051,3.1398993079558397,0.011608231,0.0008299999799999999,0.0035144298900000003,73.57883870364412,0.036413588,643.2368799999999,-0.004261711931572332,0.0016112317553838513,3.916306831423027e-11,-7.9326803795189855,0.04761489551431552,162.0655034152287,-7.932680435615285,0.047614895991945225,100.89907957057956,5.347275907957564e-05,0.3774179116201823
2,836.0,100.0,0.0197,0.0136,0.55885351,2.3317273390537103,0.064815387,0.0012300001,0.002825841984,66.9760921658029,0.073071547,250.9585,0.03629171337337135,0.0023728287609126016,1.7002358734101779e-13,-3.646698529011283,0.017259413695728434,79.66687315573743,-3.6466985290260334,0.01725941369586177,68.65586861211727,5.2381160063035375e-05,0.13821308791792553
3,885.0,100.0,0.0197,0.0052,0.37462652,2.763262118331523,0.023048831000000002,0.062859997,0.004769215039999999,88.49431105711244,0.038777094,302.9527,-0.0003609407702856189,0.06385239550727732,4.4888923769766515e-13,-0.2394870042929219,0.002353386225964357,1955.2736963376205,-0.2394870092741243,0.0023533862495125233,1934.3162140629913,5.848924253693116e-05,0.010718439221007361
4,1017.0,100.0,0.0197,0.017999999,0.26832249999999996,3.033512638708362,0.09436442,0.0029899999,0.00266871223,70.06467145472081,0.077694446,98.63229399999999,0.031361786555035874,0.00441348924644191,7.0785790754185245e-12,-1.9964099155685304,0.014487177634994889,47.55697506289075,-1.9964099158620954,0.014487177638706782,46.624541867172304,5.182419465614538e-05,0.0196066548489547
5,1316.0,100.0,0.0197,0.0043000001000000005,0.25658616,3.643628509918592,0.046034899000000004,0.00202,0.00236041627,80.12152051815431,0.062949575,143.6062,-0.00034291115963310567,0.0030950010948652424,1.008259586394887e-13,-3.0060934480391657,0.022622378708269844,46.20238404703493,-3.006093458036668,0.02262237874279728,44.39689045482343,3.7254562729901955e-05,0.03907793135465655
6,1329.0,100.0,0.0197,0.037999999,0.44012299,2.8391901519828298,0.05737723,0.090970002,0.006733857822,30.479440457870712,0.13679455,138.47624,0.012314517720385406,0.09432646262277829,4.071551984452526e-10,-0.18955044408227315,0.001778922997291495,1325.4107655552104,-0.18955044266861704,0.0017789229866730751,1307.902659253236,0.0002731560381825615,0.013209570011784542
7,1455.0,100.0,0.0197,0.0099999998,0.3739737,2.421174231389465,0.041034535,0.027349999,0.00931404415,73.1972676110717,0.060685478,151.81859,-0.03577134182018097,0.03018055165124633,1.1562167835573162e-12,-0.4773273588661397,0.004674959504786316,472.4261602386256,-0.47732735888676725,0.0046749595049837625,452.7661250402186,0.00014499548529214057,0.04161504347785615
8,1623.0,100.0,0.0197,0.017000001,0.3017205,4.042249179546824,0.017371545,0.00030000001,0.0028177507800000003,41.910942139369226,0.033370052000000004,444.76592999999997,-0.026213377680338178,0.0019786793097105846,0.0,-6.817989064878309,0.06245462993257423,91.01235910447288,-6.81798907597583,0.06245463002638228,76.34609703308176,8.752674448516497e-05,0.16114582915662856
9,1689.0,100.0,0.0197,0.022000000000000002,0.25305477,5.0,0.033461053,0.00145,0.0,100.0,0.060050402,174.64700000000002,0.033461053,0.00145,0.0,-4.241950112031773,0.021455134617823456,31.16768752329103,-4.241950112031773,0.021455134617823456,31.16768752329103,0.0,0.0
