,co_per_rol,P_0,r_f,d,sigma,T,phi,n_s,n_o,K,wealth,rescale_factor,phi_opt,n_s_opt,n_o_opt,E_U,E_UPPS,E_cost_0,E_U_opt,E_UPPS_opt,E_cost_0_opt,distance,savings
0,79.0,100.0,0.0197,0.0040000002,0.41687366,3.3931058151688784,0.02557778,0.08495999900000001,0.0033495243100000005,109.75936456991873,0.081351146,180.8833,0.02508593024127897,0.08501940409424726,2.412745307636076e-11,-0.053289508761281204,0.0009541451348071125,1558.4531721994254,-0.05328950888417392,0.0009541451369840522,1542.3966636284706,3.1047797216716506e-05,0.010302849554532558
1,111.0,100.0,0.0197,0.0071999999,0.49831051,3.1398993079558397,0.011608231,0.0008299999799999999,0.0035144298900000003,73.57883870364412,0.036413588,643.2368799999999,0.005300453043553703,0.0011842300908921364,0.0,-46.49879985336393,0.3918947810923595,162.0655034152287,-46.49879848564843,0.3918947679455021,79.58349376507942,5.0698850626636194e-05,0.5089424208853489
2,836.0,100.0,0.0197,0.0136,0.55885351,2.3317273390537103,0.064815387,0.0012300001,0.002825841984,66.9760921658029,0.073071547,250.9585,0.04882633622189703,0.0019528100956181988,0.0,-8.477816184792191,0.060134665982796716,79.66687315573743,-8.477816175735105,0.060134665933476696,61.260813336862924,4.850195701226139e-05,0.23103780893839365
3,885.0,100.0,0.0197,0.0052,0.37462652,2.763262118331523,0.023048831000000002,0.062859997,0.004769215039999999,88.49431105711244,0.038777094,302.9527,0.018645753733633544,0.0631509401167902,0.0,-0.05072711609548955,0.0009704519246058783,1955.2736963376205,-0.050727116565185325,0.0009704519377245367,1918.823563029131,5.5394369645502614e-05,0.018641959627832848
4,1017.0,100.0,0.0197,0.017999999,0.26832249999999996,3.033512638708362,0.09436442,0.0029899999,0.00266871223,70.06467145472081,0.077694446,98.63229399999999,0.05110491235138738,0.0040602830926567334,0.0,-2.3591605261414936,0.030085754247931532,47.55697506289075,-2.359160541026483,0.030085754225564698,45.08809831170112,4.818391321858745e-05,0.05191408301147649
5,1316.0,100.0,0.0197,0.0043000001000000005,0.25658616,3.643628509918592,0.046034899000000004,0.00202,0.00236041627,80.12152051815431,0.062949575,143.6062,0.017258545179333725,0.0027577496005923166,5.293488712669609e-12,-5.5034948219296895,0.07079810048483066,46.20238404703493,-5.5034954623073435,0.07079810016963867,42.08142818373038,3.446983647110587e-05,0.08919357622561948
6,1329.0,100.0,0.0197,0.037999999,0.44012299,2.8391901519828298,0.05737723,0.090970002,0.006733857822,30.479440457870712,0.13679455,138.47624,0.043189340273849144,0.09256318502571881,0.0,-0.036532154892928624,0.0006369246813424269,1325.4107655552104,-0.036532154889457144,0.0006369246812677098,1287.760879927789,0.0002546430842310651,0.02840620176466581
7,1455.0,100.0,0.0197,0.0099999998,0.3739737,2.421174231389465,0.041034535,0.027349999,0.00931404415,73.1972676110717,0.060685478,151.81859,0.017366804735067617,0.02852663735056988,0.0,-0.18293014540786687,0.003318976529174759,472.4261602386256,-0.18293014261180565,0.0033189762538004958,435.72398980816865,0.00013487512226123316,0.07768869194694558
8,1623.0,100.0,0.0197,0.017000001,0.3017205,4.042249179546824,0.017371545,0.00030000001,0.0028177507800000003,41.910942139369226,0.033370052000000004,444.76592999999997,-0.012308700398906662,0.0015298623599038948,1.3706955786615738e-10,-36.13623147094602,0.5126032583694835,91.01235910447288,-36.13623162978345,0.5126032574658944,62.56857834986565,8.255501871683534e-05,0.31252657369266384
9,1689.0,100.0,0.0197,0.022000000000000002,0.25305477,5.0,0.033461053,0.00145,0.0,100.0,0.060050402,174.64700000000002,0.033461053,0.00145,0.0,-10.15801680283298,0.09321842396778224,31.16768752329103,-10.15801680283298,0.09321842396778224,31.16768752329103,0.0,0.0
10,1711.0,100.0,0.0197,0.0115,0.66640228,3.796359721476408,0.01303573,0.0012300001,0.0039305452500000004,118.17080612157434,0.028721347,308.38004,0.012480476213517323,0.0012954119920737068,0.0,-71.05926526644808,0.4024735166060305,94.0152509481832,-71.05925938229338,0.40247347130154054,43.796649947160454,3.503310402113832e-05,0.5341537728671372
